sitetype,zcta5ce10,month,year,trip,cost,income,temp_avg,mdays
YURT,97115,5,2022,1,163.40044,103092,57.200001,2
YURT,97115,5,2023,1,129.66483,103092,62.200001,1
YURT,97115,6,2019,2,109.37161,77813,61.7999995,1.5
YURT,97115,6,2023,1,124.9967,103092,65.699997,2
YURT,97115,7,2018,1,105.27488,74375,67.199997,3
YURT,97115,8,2021,1,95.996727,95385,67.5,1
YURT,97115,8,2022,1,395.55139,103092,64.199997,5
YURT,97115,9,2019,1,107.62997,77813,65.300003,2
YURT,97115,10,2021,1,118.00866,95385,58,2
YURT,97115,11,2019,2,94.3508515,77813,45.1000005,1.5
YURT,97115,12,2022,1,163.79158,103092,52.799999,1
YURT,97116,1,2019,1,191.78693,65911,57.700001,2
YURT,97116,1,2020,1,104.89609,71397,46.900002,2
YURT,97116,1,2023,1,321.68375,80985,50.299999,4
YURT,97116,2,2018,3,97.597518,61981,49.76666633333333,1.3333333333333333
YURT,97116,2,2020,1,104.46194,71397,47.900002,1
YURT,97116,3,2019,2,105.14466300000001,65911,59.3999995,1
YURT,97116,3,2020,2,107.148925,71397,50.6000005,1
YURT,97116,3,2022,2,114.33559500000001,80985,63.3500025,1
YURT,97116,4,2018,3,126.34763000000001,61981,56.833333333333336,1.6666666666666667
YURT,97116,4,2021,1,138.44391,76610,53.099998,3
YURT,97116,4,2022,1,113.02371,80985,59.299999,2
YURT,97116,5,2021,1,110.62061,76610,57,2
YURT,97116,5,2022,1,113.02371,80985,58.900002,2
YURT,97116,5,2023,3,120.65550466666667,80985,62.19999933333333,2
YURT,97116,6,2018,2,99.87625249999999,61981,66.1499995,1.5
YURT,97116,6,2019,1,103.09986,65911,65.699997,2
YURT,97116,6,2021,3,115.00281,76610,66.76666766666666,2
YURT,97116,6,2022,1,108.98463,80985,59.200001,3
YURT,97116,6,2023,1,176.6981,80985,63.200001,1
YURT,97116,7,2019,3,91.437182,65911,65.43333466666667,2
YURT,97116,7,2021,1,94.887581,76610,68.099998,1
YURT,97116,7,2022,2,101.7215475,80985,68.7000005,1
YURT,97116,7,2023,1,131.60283,80985,68.099998,3
YURT,97116,8,2018,1,173.75812,61981,66.400002,4
YURT,97116,8,2019,2,107.0717755,65911,72.1499975,4
YURT,97116,8,2021,1,111.78107,76610,68.699997,1
YURT,97116,8,2023,2,115.27366,80985,68.599998,1.5
YURT,97116,9,2018,3,153.09145666666666,61981,61.633334,2.6666666666666665
YURT,97116,9,2019,1,96.773689,65911,71.900002,2
YURT,97116,9,2021,1,132.44774,76610,71.199997,2
YURT,97116,10,2018,1,139.92278,61981,58.099998,2
YURT,97116,10,2019,1,171.35115,65911,63.400002,3
YURT,97116,10,2021,3,129.17144466666667,76610,64.06666833333334,1.6666666666666667
YURT,97116,10,2022,1,192.98781,80985,57.700001,3
YURT,97116,11,2018,1,106.42278,61981,55.200001,1
YURT,97116,11,2022,1,151.98781,80985,49.400002,2
YURT,97116,12,2022,1,161.98781,80985,48.200001,2
YURT,97118,10,2018,1,105.41135,41083,77.599998,1
YURT,97119,4,2021,1,200.67593,101681,52.700001,3
YURT,97119,5,2022,1,116.38831,111042,55.799999,2
YURT,97119,7,2021,1,122.55624,101681,67.199997,3
YURT,97119,7,2022,1,111.73091,111042,77.5,2
YURT,97119,8,2019,2,125.90445,94904,71.7999995,3.5
YURT,97119,11,2019,2,130.19357,94904,58.8500005,1
YURT,97121,3,2018,1,120.67061,59554,49.400002,4
YURT,97121,5,2022,1,129.078,57083,58,1
YURT,97123,1,2019,1,111.73866,81774,54.900002,2
YURT,97123,1,2021,2,119.26344499999999,89492,55.8500005,2
YURT,97123,1,2023,1,119.5136,100745,55.900002,1
YURT,97123,2,2020,3,136.59298,84052,55.53333266666667,2
YURT,97123,2,2021,1,137.92511,89492,52.200001,2
YURT,97123,2,2022,2,133.39969,100745,51.1999985,1.5
YURT,97123,2,2023,1,173.01199,100745,52.099998,2
YURT,97123,3,2018,2,129.93164,74211,48.25,3
YURT,97123,3,2019,2,173.24873000000002,81774,54.3000015,6
YURT,97123,3,2020,1,101.78113,84052,51.299999,1
YURT,97123,3,2021,5,144.03288600000002,89492,53.8599998,2
YURT,97123,3,2022,1,130.80357,100745,55.200001,2
YURT,97123,3,2023,4,156.95029499999998,100745,54.9250015,2.25
YURT,97123,4,2018,1,91.192848,74211,55.200001,1
YURT,97123,4,2022,1,116.50769,100745,54.099998,1
YURT,97123,4,2023,1,124.00529,100745,56.099998,1
YURT,97123,5,2019,10,99.01157140000001,81774,62.3300004,1
YURT,97123,5,2022,1,192.74641,100745,60.400002,3
YURT,97123,5,2023,1,130.25777,100745,52.700001,2
YURT,97123,6,2018,1,106.70689,74211,65.199997,2
YURT,97123,6,2019,5,105.623486,81774,66.2599992,1.4
YURT,97123,6,2021,5,131.893206,89492,70.3,1.6
YURT,97123,6,2022,1,107.94801,100745,69.099998,1
YURT,97123,6,2023,1,117.01148,100745,62.599998,2
YURT,97123,7,2018,1,93.158379,74211,69.199997,1
YURT,97123,7,2021,5,116.29323380000001,89492,67.6399994,1.8
YURT,97123,7,2022,4,136.289375,100745,67.375,2
YURT,97123,7,2023,2,161.48758,100745,67.25,4
YURT,97123,8,2018,1,147.19092,74211,68.599998,2
YURT,97123,8,2019,2,133.05887,81774,81,1.5
YURT,97123,8,2021,5,145.695116,89492,67.9000016,2
YURT,97123,8,2022,3,144.21179333333333,100745,67.19999833333333,2
YURT,97123,8,2023,1,156.48758,100745,73.400002,4
YURT,97123,9,2021,2,132.350045,89492,67.7000005,2
YURT,97123,10,2018,3,156.46988333333334,74211,64.00000166666666,2
YURT,97123,10,2019,2,112.473225,81774,56.75,1
YURT,97123,10,2021,3,129.65603666666667,89492,62.40000166666667,2
YURT,97123,10,2022,2,130.64874,100745,62.549999,1.5
YURT,97123,11,2018,2,113.782455,74211,57.6499995,2
YURT,97123,11,2019,1,106.39612,81774,58.400002,1
YURT,97123,11,2021,1,106.41219,89492,61.299999,1
YURT,97123,11,2022,2,152.10707000000002,100745,51.549999,2.5
YURT,97123,12,2018,1,112.88658,74211,51,1
YURT,97123,12,2019,2,135.38989500000002,81774,58.3999995,2
YURT,97123,12,2021,2,164.78944,89492,53.75,2
YURT,97123,12,2022,1,204.6727,100745,60.799999,3
YURT,97124,1,2018,2,134.15191000000002,86400,53.8999995,2
YURT,97124,1,2019,1,138.18208,90460,55.299999,1
YURT,97124,1,2020,1,142.20741,95068,47.799999,3
YURT,97124,1,2021,2,150.9614,100596,57.8000015,2
YURT,97124,1,2022,4,165.8336875,106228,52.9750005,1.75
YURT,97124,1,2023,1,126.57056,106228,53.900002,2
YURT,97124,2,2019,1,136.5963,90460,47.299999,2
YURT,97124,2,2020,1,117.03168,95068,47.900002,1
YURT,97124,2,2021,1,142.83305,100596,51.400002,2
YURT,97124,2,2022,2,129.12462499999998,106228,51.049999,1.5
YURT,97124,3,2018,3,246.81903,86400,55.933333,2.6666666666666665
YURT,97124,3,2021,3,133.45693666666665,100596,50.833333333333336,2
YURT,97124,3,2022,3,127.61402666666667,106228,54.666666666666664,1
YURT,97124,3,2023,1,130.35736,106228,52.200001,1
YURT,97124,4,2018,1,136.79242,86400,59.5,1
YURT,97124,4,2021,4,132.2156775,100596,54.599998,2
YURT,97124,4,2022,2,129.624585,106228,60.6499995,1.5
YURT,97124,4,2023,4,138.647625,106228,54.25000125,1.5
YURT,97124,5,2018,3,140.40785333333332,86400,58.5,1.6666666666666667
YURT,97124,5,2019,3,134.20535333333333,90460,61.866667666666665,1.6666666666666667
YURT,97124,5,2021,2,149.60314499999998,100596,58.5,2
YURT,97124,5,2022,1,150.43947,106228,53.5,2
YURT,97124,5,2023,1,130.62964,106228,62,1
YURT,97124,6,2018,1,124.13872,86400,61.599998,2
YURT,97124,6,2019,2,115.716935,90460,62.1499995,2
YURT,97124,6,2021,5,153.636908,100596,70.7800004,1.8
YURT,97124,6,2022,1,127.90833,106228,62.099998,1
YURT,97124,6,2023,2,150.77005,106228,62.750002,2.5
YURT,97124,7,2018,1,130.09067,86400,68.699997,2
YURT,97124,7,2019,1,134.20711,90460,66.400002,1
YURT,97124,7,2021,2,125.74597,100596,65.4500005,1
YURT,97124,7,2022,9,146.21004888888888,106228,67.16666588888889,1.8888888888888888
YURT,97124,7,2023,1,141.06548,106228,69.699997,2
YURT,97124,8,2018,2,114.41284,86400,66.6499975,3
YURT,97124,8,2019,1,127.06593,90460,72.699997,2
YURT,97124,8,2021,3,140.48146333333332,100596,69.40000166666667,2
YURT,97124,8,2022,1,180.63866,106228,71.699997,4
YURT,97124,9,2018,6,157.00617833333334,86400,64.21666716666667,2
YURT,97124,9,2019,2,196.20711,90460,66.700001,3
YURT,97124,9,2021,3,282.08726666666666,100596,65.79999933333333,3.6666666666666665
YURT,97124,9,2022,4,182.0742125,106228,68.14999975,2.25
YURT,97124,10,2018,2,184.956625,86400,65.75,2
YURT,97124,10,2019,2,120.38669999999999,90460,60,2
YURT,97124,10,2021,1,146.86414,100596,62,1
YURT,97124,10,2022,3,140.60014333333334,106228,71.80000066666666,2
YURT,97124,11,2021,3,168.73859333333334,100596,57.799999,2
YURT,97124,11,2022,3,134.23006,106228,52.433333,1.3333333333333333
YURT,97124,12,2018,1,164.29942,86400,56.299999,2
YURT,97124,12,2021,1,142.43816,100596,48.900002,2
YURT,97124,12,2022,2,153.46124500000002,106228,53.599998,2
YURT,97127,1,2020,2,94.6609955,77662,47.299999,1.5
YURT,97127,1,2022,1,137.65807,93243,51.900002,2
YURT,97127,2,2022,1,94.301239,93243,50.099998,2
YURT,97127,2,2023,2,127.974435,93243,41.400002,2
YURT,97127,3,2020,1,96.541153,77662,50.599998,2
YURT,97127,6,2021,1,107.24183,84159,64.900002,2
YURT,97127,7,2021,1,96.507339,84159,65.599998,2
YURT,97127,7,2023,1,88.039627,93243,67.099998,1
YURT,97127,8,2023,2,107.3022295,93243,70.5,1.5
YURT,97127,9,2021,1,142.94948,84159,68.900002,1
YURT,97127,10,2019,1,89.152931,76319,62.099998,2
YURT,97127,10,2022,1,98.562096,93243,62.700001,2
YURT,97128,1,2020,1,66.636314,54983,55.799999,1
YURT,97128,1,2021,2,79.71122,60984,50.5,1.5
YURT,97128,1,2022,2,163.51301999999998,67176,52.6000005,2
YURT,97128,1,2023,3,124.70599,67176,52.69999933333333,2
YURT,97128,2,2018,1,116.97808,53815,54.099998,2
YURT,97128,2,2019,2,78.074825,56620,54.5,1.5
YURT,97128,2,2022,3,73.310692,67176,50.03333266666667,1.6666666666666667
YURT,97128,2,2023,1,131.37265,67176,49.799999,2
YURT,97128,3,2018,3,88.96380033333334,53815,50.966667333333334,2.3333333333333335
YURT,97128,3,2019,3,94.44941566666667,56620,48.76666633333333,2
YURT,97128,3,2020,2,80.0529825,54983,51.8500005,2
YURT,97128,3,2021,1,73.556488,60984,54.200001,2
YURT,97128,3,2023,3,113.55273933333334,67176,48.833335,2.6666666666666665
YURT,97128,4,2021,4,95.424855,60984,55.7749995,2
YURT,97128,4,2023,2,107.1543945,67176,55.200001,2
YURT,97128,5,2018,5,69.6683688,53815,62.440001800000005,1.4
YURT,97128,5,2019,3,73.238168,56620,60.10000133333333,1.3333333333333333
YURT,97128,5,2021,3,81.388561,60984,59.299999,2
YURT,97128,5,2022,2,146.40169500000002,67176,54.1499995,2
YURT,97128,5,2023,4,101.23335025,67176,54.200001,1.75
YURT,97128,6,2018,2,62.7944375,53815,65.1000025,1
YURT,97128,6,2019,2,85.738914,56620,63.75,1
YURT,97128,6,2021,3,112.562,60984,72.19999966666667,2.6666666666666665
YURT,97128,6,2022,3,87.177358,67176,62.333333333333336,2
YURT,97128,6,2023,5,103.9754526,67176,62.5800004,2.4
YURT,97128,7,2019,1,79.813744,56620,68.900002,2
YURT,97128,7,2021,4,78.98296175,60984,66.7749995,1.5
YURT,97128,7,2022,2,111.881838,67176,67.9000015,1.5
YURT,97128,7,2023,1,89.909271,67176,62,2
YURT,97128,8,2019,1,67.372589,56620,70.699997,2
YURT,97128,8,2021,2,95.16239,60984,64.5,1.5
YURT,97128,8,2023,4,109.78834325,67176,72.49999825,2.75
YURT,97128,9,2018,2,117.105037,53815,66,2.5
YURT,97128,9,2019,6,81.11926916666667,56620,68.18333433333333,1.3333333333333333
YURT,97128,9,2021,6,83.12880233333334,60984,64.5500005,1.3333333333333333
YURT,97128,9,2022,1,77.426025,67176,66.300003,1
YURT,97128,10,2019,5,97.13695,56620,59.3799994,2
YURT,97128,10,2021,3,133.95463333333333,60984,58.866666,2.3333333333333335
YURT,97128,10,2022,4,108.25468925,67176,60.700001,1.75
YURT,97128,11,2018,3,97.80880466666667,53815,57.73333366666667,1.6666666666666667
YURT,97128,11,2019,7,97.38450357142857,56620,56.914286714285716,1.1428571428571428
YURT,97128,11,2021,1,96.787971,60984,50.700001,1
YURT,97128,11,2022,1,100.87842,67176,52.900002,1
YURT,97128,12,2018,2,78.7949785,53815,50.099998,2
YURT,97128,12,2019,4,108.55819,56620,48.8999995,1.25
YURT,97128,12,2021,1,91.787971,60984,52.700001,1
YURT,97128,12,2022,2,103.82569000000001,67176,52.6499995,2
YURT,97130,6,2022,1,134.95372,79100,62.099998,2
YURT,97130,10,2021,1,136.89282,66528,67.900002,1
YURT,97131,9,2021,1,108.72523,60479,78.900002,1
YURT,97132,1,2018,1,95.893944,63750,47.099998,2
YURT,97132,1,2019,2,107.05521,71983,52.75,1
YURT,97132,1,2022,4,130.6904475,91499,49.724999249999996,1.5
YURT,97132,1,2023,1,230.80801,91499,53.900002,2
YURT,97132,2,2018,3,110.23373466666668,63750,46.033334333333336,2
YURT,97132,2,2019,2,110.1195925,71983,48.3500005,1.5
YURT,97132,2,2020,1,141.7177,80541,47.900002,2
YURT,97132,2,2021,1,140.96306,86019,49.900002,2
YURT,97132,2,2023,5,154.32302620000002,91499,50.6200006,2.2
YURT,97132,3,2018,1,132.42299,63750,49.700001,1
YURT,97132,3,2019,4,104.173374,71983,51.75,1.75
YURT,97132,3,2020,1,90.535843,80541,50.599998,2
YURT,97132,3,2022,2,111.93548,91499,53.6499995,1
YURT,97132,4,2019,1,108.30824,71983,53.400002,1
YURT,97132,4,2022,1,128.34483,91499,59.299999,1
YURT,97132,4,2023,1,293.66006,91499,54.700001,3
YURT,97132,5,2019,4,116.95846,71983,60.150000750000004,2
YURT,97132,5,2022,1,149.34483,91499,58,2
YURT,97132,5,2023,1,156.513,91499,65.699997,2
YURT,97132,6,2018,4,99.19594125,63750,65.22500025,1.5
YURT,97132,6,2021,1,127.15035,86019,68.599998,2
YURT,97132,6,2022,6,149.31302833333334,91499,61.433332166666666,3.1666666666666665
YURT,97132,6,2023,3,120.52605666666666,91499,64.69999966666667,3.3333333333333335
YURT,97132,7,2018,3,90.42507633333334,63750,66.46666466666666,1.6666666666666667
YURT,97132,7,2019,1,96.834938,71983,73.900002,2
YURT,97132,7,2021,1,97.71418,86019,65.599998,3
YURT,97132,7,2022,2,119.470825,91499,66.3999975,1
YURT,97132,7,2023,1,157.13994,91499,65.099998,4
YURT,97132,8,2018,1,121.15544,63750,66.300003,2
YURT,97132,8,2019,1,102.85715,71983,65.400002,1
YURT,97132,8,2021,2,129.72957,86019,65.950001,2
YURT,97132,8,2022,4,107.36543999999999,91499,69.47500225,2.5
YURT,97132,8,2023,2,133.901955,91499,69.049999,2
YURT,97132,9,2018,1,93.077057,63750,63,4
YURT,97132,9,2019,1,126.35715,71983,66.900002,2
YURT,97132,9,2021,1,135.90569,86019,62.5,4
YURT,97132,9,2022,2,172.09181,91499,64.25,2.5
YURT,97132,10,2018,5,75.3863486,63750,62.6599988,1.4
YURT,97132,10,2019,5,82.595285,71983,59.0800004,1.6
YURT,97132,10,2021,6,138.19229433333334,86019,57.84999966666667,2.1666666666666665
YURT,97132,10,2022,3,127.50566666666667,91499,57.866667666666665,1.6666666666666667
YURT,97132,11,2018,7,88.68044957142857,63750,57.32857057142857,1.4285714285714286
YURT,97132,11,2019,3,99.66540866666666,71983,53.166666666666664,1.6666666666666667
YURT,97132,12,2018,1,88.907425,63750,59.299999,3
YURT,97132,12,2019,1,126.13161,71983,55.200001,2
YURT,97132,12,2021,4,147.94549725,86019,48.900002,2
YURT,97132,12,2022,2,121.39754450000001,91499,46,1.5
YURT,97133,2,2020,2,145.777525,105938,55.950001,1
YURT,97133,3,2021,1,167.299,105859,54.799999,2
YURT,97133,3,2023,1,151.82552,116116,45,2
YURT,97133,4,2018,2,134.167105,95433,58.5,1
YURT,97133,4,2019,1,116.79357,95357,57.900002,1
YURT,97133,5,2019,2,156.12272000000002,95357,60.3500005,1.5
YURT,97133,5,2023,1,235.05728,116116,58.400002,3
YURT,97133,6,2019,1,120.01917,95357,65.699997,1
YURT,97133,7,2023,2,257.57030499999996,116116,66.5499995,5
YURT,97133,8,2018,1,147.6142,95433,68,3
YURT,97133,11,2021,1,184.89703,105859,56.799999,2
YURT,97135,9,2021,1,63.84169,56402,64.400002,1
YURT,97136,6,2023,1,69.610664,61169,65.699997,1
YURT,97137,7,2018,1,182.63335,89083,66.800003,6
YURT,97138,1,2018,2,96.4551585,47017,49.700001,1
YURT,97138,4,2018,1,112.56861,47017,58.799999,1
YURT,97138,5,2022,1,126.7289,53727,58.400002,1
YURT,97138,6,2021,1,127.74918,49892,65,2
YURT,97138,7,2018,1,149.4993,47017,65.199997,5
YURT,97138,7,2022,1,124.63697,53727,65.300003,3
YURT,97138,8,2023,1,127.52215,53727,69.5,3
YURT,97138,9,2021,1,118.34074,49892,67.300003,1
YURT,97138,10,2018,1,150.39961,47017,81.900002,1
YURT,97138,11,2022,1,218.10135,53727,47.700001,2
YURT,97140,1,2020,4,122.535335,108865,56.6750015,1.75
YURT,97140,1,2021,1,151.29935,114028,48.700001,2
YURT,97140,1,2023,1,190.70445,122648,49.900002,2
YURT,97140,2,2019,3,121.44812,106855,49.23333366666667,1.3333333333333333
YURT,97140,2,2020,1,156.80594,108865,56.5,2
YURT,97140,2,2021,1,165.99194,114028,51,2
YURT,97140,2,2022,1,175.18047,122648,47.299999,2
YURT,97140,3,2019,4,124.454865,106855,52.75000125,2
YURT,97140,3,2021,3,165.99194666666668,114028,55.266668,2
YURT,97140,3,2022,1,175.18047,122648,53.700001,2
YURT,97140,3,2023,1,128.03488,122648,50.299999,1
YURT,97140,4,2018,2,124.05741499999999,105388,59.700001,1.5
YURT,97140,4,2022,1,187.19322,122648,70,2
YURT,97140,4,2023,2,137.263,122648,52.5,1.5
YURT,97140,5,2018,3,131.76204333333334,105388,62.50000133333334,1.6666666666666667
YURT,97140,5,2021,1,124.81578,114028,57.200001,2
YURT,97140,5,2022,2,130.476585,122648,61.6499995,2.5
YURT,97140,5,2023,1,187.95605,122648,60.299999,1
YURT,97140,6,2018,1,114.93908,105388,61.599998,2
YURT,97140,6,2019,2,120.71968,106855,65.449997,1.5
YURT,97140,6,2021,3,159.08492666666666,114028,63.200001,2
YURT,97140,6,2022,2,169.236245,122648,63.449999,2
YURT,97140,6,2023,4,133.9339275,122648,61.025000750000004,1.5
YURT,97140,7,2018,1,153.84079,105388,71.199997,2
YURT,97140,7,2019,3,128.28266333333335,106855,66.60000133333334,2.3333333333333335
YURT,97140,7,2021,4,133.16882,114028,67.12499825,1.5
YURT,97140,7,2022,3,139.06784333333334,122648,66.03333533333334,2
YURT,97140,7,2023,4,140.763555,122648,68.62500225,1.75
YURT,97140,8,2018,2,119.82413500000001,105388,62.6999985,1.5
YURT,97140,8,2019,3,130.87456333333333,106855,71.166667,2.6666666666666665
YURT,97140,8,2021,4,186.9305125,114028,69.375,2.75
YURT,97140,8,2022,1,178.10835,122648,64.300003,4
YURT,97140,8,2023,2,151.637095,122648,68.25,3
YURT,97140,9,2018,2,139.27532,105388,66.6000025,1.5
YURT,97140,9,2019,1,131.35315,106855,64.900002,2
YURT,97140,9,2021,2,146.16881999999998,114028,64.7999995,2.5
YURT,97140,9,2022,4,145.5357225,122648,65.92499925,2.25
YURT,97140,10,2018,1,169.08937,105388,71.900002,2
YURT,97140,10,2021,1,124.3789,114028,55.5,1
YURT,97140,11,2018,1,113.51867,105388,63,1
YURT,97140,11,2021,1,134.87891,114028,50.700001,2
YURT,97140,11,2022,1,148.3217,122648,50.799999,1
YURT,97140,12,2018,1,116.01867,105388,59.299999,1
YURT,97140,12,2019,1,116.98238,106855,54.099998,1
YURT,97141,2,2022,1,83.218849,64818,50.099998,2
YURT,97141,5,2023,1,90.075417,64818,83.5,1
YURT,97141,6,2022,1,79.790886,64818,83.300003,1
YURT,97141,9,2018,2,58.896024499999996,46557,62.5,2.5
YURT,97141,10,2019,1,163.65681,49347,56.400002,4
YURT,97141,12,2018,1,76.859802,46557,52,1
YURT,97141,12,2022,1,122.81501,64818,41.599998,1
YURT,97145,5,2021,1,172.70837,95417,57.900002,2
YURT,97146,2,2018,1,125.96278,57806,54.099998,1
YURT,97146,2,2023,1,152.03989,81449,54,2
YURT,97146,7,2018,1,103.95204,57806,65.199997,5
YURT,97146,7,2022,1,170.32224,81449,66.699997,5
YURT,97146,9,2021,1,188.5565,77979,64.5,1
YURT,97146,9,2022,1,119.29422,81449,68.5,1
YURT,97146,10,2021,1,153.65176,77979,67.900002,2
YURT,97146,12,2022,1,135.25885,81449,47.900002,1
YURT,97148,2,2022,1,112.69272,110154,53.400002,1
YURT,97148,3,2018,2,127.56748999999999,79688,52.8000015,1.5
YURT,97148,5,2023,1,133.82339,110154,58.799999,1
YURT,97148,6,2022,1,106.01791,110154,59.200001,1
YURT,97148,7,2021,1,142.18336,103390,66.300003,4
YURT,97148,7,2022,1,120.90756,110154,66.699997,6
YURT,97148,8,2023,1,201.2262,110154,70.699997,3
YURT,97201,1,2018,2,156.653805,51625,53.75,1.5
YURT,97201,1,2021,1,149.6442,59811,55.200001,2
YURT,97201,2,2018,1,109.30685,51625,49.400002,1
YURT,97201,2,2019,1,130.32878,55485,46.599998,2
YURT,97201,2,2020,1,93.535011,58850,55.799999,1
YURT,97201,2,2021,1,139.6442,59811,48.099998,2
YURT,97201,3,2019,1,98.204948,55485,53.099998,2
YURT,97201,3,2020,2,128.3538,58850,52.1499995,2
YURT,97201,3,2022,1,157.05214,64385,53.299999,2
YURT,97201,4,2019,2,126.62172000000001,55485,56.5,2
YURT,97201,4,2022,1,123.44134,64385,49.099998,1
YURT,97201,5,2021,1,140.98215,59811,57.900002,2
YURT,97201,5,2022,2,184.94133,64385,58.900002,3
YURT,97201,6,2022,1,149.44133,64385,57.799999,2
YURT,97201,6,2023,1,105.9658,64385,64.300003,1
YURT,97201,7,2018,1,130.76253,51625,68.699997,2
YURT,97201,7,2023,1,98.748459,64385,69.199997,2
YURT,97201,8,2021,1,94.757767,59811,65.900002,1
YURT,97201,9,2021,3,160.55925,59811,65.03333266666667,3
YURT,97201,9,2022,2,119.939945,64385,65.75,1.5
YURT,97201,9,2023,1,192.28275,64385,64.800003,3
YURT,97201,10,2018,4,92.883486,51625,61.549999,1.25
YURT,97201,10,2021,2,117.3062515,59811,59.799999,1.5
YURT,97201,11,2018,1,236.12819,51625,54.200001,3
YURT,97201,11,2022,1,171.85132,64385,60.700001,1
YURT,97201,12,2021,1,209.62898,59811,54.599998,2
YURT,97201,12,2022,1,146.03275,64385,49,2
YURT,97202,1,2018,3,126.87548666666667,73924,55.633334,1.6666666666666667
YURT,97202,1,2019,2,175.12532,81772,54.3999995,2
YURT,97202,1,2020,7,147.14626714285714,86351,54.12857171428571,1.8571428571428572
YURT,97202,1,2021,7,183.16280714285713,87266,49.94285757142857,2.2857142857142856
YURT,97202,1,2022,3,152.08370333333335,94983,52.80000066666667,1.3333333333333333
YURT,97202,1,2023,3,139.45758333333333,94983,49.833331666666666,1.3333333333333333
YURT,97202,2,2018,2,123.208815,73924,50.700001,1
YURT,97202,2,2019,2,136.95513,81772,50.549999,2
YURT,97202,2,2020,2,137.4738,86351,48.700001,2.5
YURT,97202,2,2021,2,167.51451,87266,50.099998,2.5
YURT,97202,2,2022,4,166.43640249999999,94983,54.3,2
YURT,97202,2,2023,1,168.98442,94983,53.599998,3
YURT,97202,3,2018,7,124.86546857142858,73924,49.657143285714284,1.2857142857142858
YURT,97202,3,2019,1,131.53575,81772,58.599998,1
YURT,97202,3,2020,2,134.382395,86351,47.8999995,2
YURT,97202,3,2021,6,194.64050166666667,87266,54.04999983333333,2.6666666666666665
YURT,97202,3,2022,5,155.514558,94983,57.5,2.6
YURT,97202,3,2023,7,159.07802142857142,94983,49.60000014285714,1.4285714285714286
YURT,97202,4,2018,2,148.305,73924,55.950001,1
YURT,97202,4,2019,6,155.79476,81772,56.083333333333336,1.5
YURT,97202,4,2021,1,133.30348,87266,56.099998,2
YURT,97202,4,2022,4,154.3086075,94983,58.424999,2
YURT,97202,4,2023,7,135.76844714285713,94983,55.92857071428571,1.5714285714285714
YURT,97202,5,2018,3,124.32493666666667,73924,64.93333433333333,1.6666666666666667
YURT,97202,5,2021,4,150.0660425,87266,59.224999249999996,2.25
YURT,97202,5,2022,6,144.80117333333334,94983,54.88333316666667,1.6666666666666667
YURT,97202,5,2023,5,151.872374,94983,64.9400002,2.2
YURT,97202,6,2018,5,113.002042,73924,68.5400008,1.6
YURT,97202,6,2019,4,118.2904075,81772,64.69999849999999,1
YURT,97202,6,2021,6,148.13707166666666,87266,73.35000133333334,1.5
YURT,97202,6,2022,3,170.50361333333333,94983,62.133334,2
YURT,97202,6,2023,2,184.81868,94983,59.799999,2
YURT,97202,7,2018,3,122.47863,73924,68.133334,2.3333333333333335
YURT,97202,7,2019,4,135.80183,81772,70.22500025,2.75
YURT,97202,7,2021,4,151.161395,87266,67.50000025,1.5
YURT,97202,7,2023,1,191.31577,94983,64.599998,1
YURT,97202,8,2018,2,130.866855,73924,67.9500005,2
YURT,97202,8,2019,2,146.18912,81772,70.799999,3
YURT,97202,8,2021,3,146.23134666666667,87266,66,1.3333333333333333
YURT,97202,8,2022,1,228.10381,94983,69.400002,3
YURT,97202,8,2023,3,165.05988333333335,94983,69.833333,2
YURT,97202,9,2018,4,130.97778499999998,73924,64.47500025,2
YURT,97202,9,2019,5,116.892948,81772,70.980002,1.4
YURT,97202,9,2021,5,143.17614,87266,65.2799996,2.2
YURT,97202,9,2022,2,210.96716,94983,68.249998,1.5
YURT,97202,10,2018,2,147.01227,73924,65.75,2
YURT,97202,10,2019,4,147.77339,81772,62.049999,1.5
YURT,97202,10,2021,9,134.31932777777777,87266,62.244445444444445,1.6666666666666667
YURT,97202,10,2022,1,152.14285,94983,73.5,2
YURT,97202,11,2018,7,128.69128714285713,73924,55.98571314285714,1.5714285714285714
YURT,97202,11,2019,5,151.273604,81772,53.7799994,1.6
YURT,97202,11,2021,5,137.61866,87266,56.4199996,1.6
YURT,97202,11,2022,6,140.56402,94983,53.66666583333333,1.5
YURT,97202,12,2018,7,135.64711714285713,73924,54.54285557142857,1.7142857142857142
YURT,97202,12,2019,6,157.68846333333335,81772,49.45000016666667,2.6666666666666665
YURT,97202,12,2021,5,159.953086,87266,46.9200006,2.4
YURT,97203,1,2018,3,129.78444666666667,60908,49.066667,1.3333333333333333
YURT,97203,1,2019,2,148.79419,68860,54.9499985,2
YURT,97203,1,2020,1,128.7085,67229,55.5,1
YURT,97203,1,2021,2,154.06038,71498,55.0500015,2
YURT,97203,1,2022,1,142.14931,74493,44.900002,1
YURT,97203,2,2018,4,120.40536,60908,49.325001,1.75
YURT,97203,2,2019,2,130.29419,68860,54.200001,1
YURT,97203,2,2020,3,197.31936,67229,52.166666666666664,2.3333333333333335
YURT,97203,2,2021,1,156.76718,71498,53.799999,2
YURT,97203,2,2023,2,155.77806,74493,50.3000015,1.5
YURT,97203,3,2018,1,122.92415,60908,57,3
